candidate_id,A,B,C,D,E,F/N,F/S,G/N,G/S,H/E,H/W,K/E,K/W,L,M/E,M/W,N,P/N,P/S,R/C,R/N,R/S,S,T
CAND_0125,16.270833333333332,10.9,11.914,10.923166666666669,8.951500000000001,10.235833333333334,6.440666666666667,3.353166666666666,3.9228333333333336,10.570166666666667,8.574666666666667,15.965166666666669,18.41483333333333,13.3175,12.591,13.154166666666669,14.43,22.878666666666668,16.136166666666664,27.9285,26.900166666666667,21.024259478701143,20.73,26.85183333333333
CAND_0126,15.837333333333332,10.4665,11.4805,11.374333333333334,8.517999999999999,9.236833333333331,5.4415,3.125833333333333,5.457833333333334,9.630333333333336,7.634833333333333,15.025333333333332,17.475,12.553333333333336,11.591833333333334,12.155,13.430833333333334,21.93883333333333,15.359265961471563,26.988666666666667,25.96033333333333,20.475965917799638,19.730833333333333,25.852666666666668
CAND_0127,16.628833333333333,11.258,12.272,12.165833333333332,9.309500000000002,10.028166666666667,6.2330000000000005,3.279333333333333,6.944333333333334,9.783833333333332,7.788333333333333,15.178833333333332,17.6285,12.706833333333332,12.383333333333333,12.9465,14.222333333333331,22.09233333333333,15.349833333333333,27.142166666666665,26.11383333333333,20.17157358359598,20.52233333333333,26.644166666666667
CAND_0128,16.1245,10.5005,11.767666666666663,11.6615,8.805166666666667,7.375333333333333,4.361833333333333,7.257333333333333,8.0465,12.126,11.766333333333334,17.766000000000002,20.575666666666667,12.369,10.392833333333334,9.2335,12.671666666666663,24.6795,17.937,29.729333333333333,28.701,22.440166666666663,18.971666666666668,25.09333333333333
CAND_0129,10.288666666666668,7.183666666666666,7.2945,2.720833333333333,7.162000000000001,15.5355,9.182666666666668,12.767,6.909166666666667,17.194333333333336,15.947666666666668,22.5895,25.399,19.42716666666667,17.8905,18.306833333333334,19.729666666666667,29.503,22.7605,34.55283333333333,33.52433333333333,27.263666666666666,26.029666666666667,32.1515
CAND_0130,20.660666666666668,14.539,17.7385,19.7915,17.643833333333337,13.237,14.118833333333331,16.113333333333333,17.552333333333333,15.8325,19.309833333333334,21.6665,25.52883333333333,15.52,9.881833333333333,5.264833333333333,12.906666666666666,29.67716666666667,22.934666666666665,34.727,33.69866666666667,27.437833333333334,19.206833333333336,25.3285
CAND_0131,35.23800000000001,29.116333333333333,31.9325,31.82633333333333,28.97,25.88583333333333,25.8935,25.343666666666664,28.211333333333336,21.083666666666662,26.062666666666665,20.4865,27.1375,17.577333333333335,19.6505,21.0045,12.806666666666668,28.297666666666665,21.555166666666665,32.74183333333333,28.43933333333333,26.058333333333334,9.912666666666668,4.992500000000001
CAND_0132,10.392166666666666,7.526833333333333,7.397833333333334,2.8243333333333336,8.071,16.444499999999998,10.0915,13.675833333333332,7.695833333333334,17.980999999999998,16.734333333333332,23.376,26.18566666666667,20.336,18.7995,18.65,20.6385,30.2895,23.547,35.339333333333336,34.311,28.050166666666662,26.938666666666663,33.06033333333333
CAND_0133,11.105,7.710166666666667,7.857666666666666,3.5371666666666663,7.688333333333333,16.061833333333333,9.709,11.411,4.879333333333333,15.1645,13.917833333333334,20.559666666666665,23.36916666666667,18.087666666666667,18.416833333333333,18.833166666666667,20.256,27.473166666666668,20.966665673148096,32.523,31.4945,26.031550407876242,26.53333333333333,32.67783333333333
CAND_0134,24.22233333333333,18.8515,19.8655,18.02466666666667,16.903,15.8565,13.8265,8.296166666666666,14.187,8.877,2.502833333333333,11.738666666666669,11.037666666666668,10.371333333333332,14.841333333333331,15.404666666666666,13.298166666666669,18.65216666666667,11.909666666666668,23.702,22.67366666666667,16.41283333333333,18.817166666666665,25.21183333333333
CAND_0135,17.1235,10.720333333333334,13.416333333333334,13.310166666666667,9.853666666666667,7.545333333333334,8.0325,10.639166666666666,11.200333333333331,15.896666666666668,15.148166666666668,21.53683333333333,24.34633333333333,16.106,10.162833333333332,9.0035,13.187666666666669,28.450333333333333,21.707666666666668,33.500166666666665,32.471666666666664,26.211,19.48783333333333,25.6095
CAND_0136,19.04233333333333,12.920666666666667,16.12,16.55366666666667,13.697333333333336,6.500666666666667,10.047166666666667,10.755833333333332,12.938833333333331,14.6465,14.999,20.863333333333333,23.673,15.061166666666669,9.361166666666666,8.201833333333333,12.386,27.77683333333333,21.034333333333333,32.82666666666667,31.798166666666667,25.5375,18.68616666666667,24.80783333333333
CAND_0137,28.227666666666668,22.106166666666663,24.92233333333333,24.816,21.959666666666667,18.8755,18.883166666666668,18.3335,21.201,14.0735,19.0525,14.6,21.251166666666663,11.823166666666667,12.640166666666666,13.994333333333334,5.796333333333333,22.411166666666663,15.668666666666669,27.461,26.432666666666663,20.17183333333333,5.658166666666667,11.737833333333333
CAND_0138,28.018833333333337,21.897166666666667,24.71333333333333,24.607166666666668,21.750833333333333,18.666666666666668,18.674333333333333,18.1245,20.992166666666662,13.8645,18.8435,14.391166666666669,21.042166666666667,11.614166666666668,12.431333333333331,13.785333333333334,5.5875,22.20233333333333,15.459833333333334,27.252166666666668,26.223666666666663,19.963,5.449166666666667,11.735833333333334
CAND_0139,28.93283333333333,22.81116666666667,25.627333333333336,25.521166666666662,22.66483333333333,19.580666666666666,19.58833333333333,19.0385,21.906166666666664,14.7785,19.7575,15.305166666666668,21.956166666666665,12.528166666666667,13.345333333333334,14.699333333333334,6.501499999999999,23.116333333333333,16.373833333333334,28.166166666666665,27.137666666666668,20.877,6.363166666666667,10.4445
CAND_0140,18.59,12.968284986888373,15.667666666666666,17.720833333333335,14.874,11.166166666666667,11.7975,11.247833333333334,14.115333333333332,10.0255,14.444333333333333,15.7985,19.660833333333336,9.652,2.059333333333333,5.1345,6.4335,23.80933333333333,17.06683333333333,28.859166666666667,27.830666666666666,21.57,12.7335,18.85533333333333
CAND_0141,22.300666666666665,16.179166666666667,19.3785,21.431500000000003,18.58483333333333,14.877,15.508333333333333,14.958666666666666,17.826166666666666,11.869333333333334,16.848333333333333,17.642333333333333,21.504666666666665,11.495666666666668,4.598833333333333,8.845333333333334,8.277166666666666,25.653,18.910500000000003,30.70283333333333,29.674333333333333,23.413666666666664,14.577333333333334,20.699
CAND_0142,22.099833333333333,15.978166666666668,19.177666666666667,21.230666666666664,19.082833333333333,14.676166666666669,15.558,15.7355,18.603,11.655833333333334,16.634833333333333,17.428833333333333,21.291,11.282166666666663,7.118666666666667,9.8265,8.063666666666666,25.4395,18.697,30.48933333333333,29.461,23.200166666666668,14.363833333333334,20.4855
CAND_0143,18.906,12.913963428532908,15.983833333333331,18.03683333333333,15.190166666666666,11.482333333333337,12.113666666666669,11.564,14.4315,9.9175,14.7605,15.690499999999998,19.552833333333336,9.544,2.3755,5.450666666666667,6.325333333333333,23.701166666666666,16.958666666666666,28.751,27.722666666666665,21.46183333333333,12.6255,18.747166666666665
CAND_0144,19.806833333333334,13.685333333333334,16.884666666666668,18.8955,16.039166666666667,12.383166666666666,12.962833333333332,12.413,15.2805,10.1435,15.122333333333334,15.916333333333334,19.778666666666663,9.769833333333334,1.7628333333333333,6.3515,6.551333333333333,23.92716666666667,17.184666666666665,28.977,27.948500000000003,21.687833333333334,12.851333333333336,18.973166666666668
CAND_0145,19.136333333333333,13.539317033296085,16.214166666666667,18.267166666666665,16.119333333333334,11.712666666666667,12.594333333333331,12.771833333333332,15.6395,8.9835,13.962333333333332,14.756333333333334,18.618666666666662,8.609833333333334,4.541,6.863,5.391333333333334,22.767166666666665,16.02466666666667,27.817,26.7885,20.527833333333334,11.691333333333334,17.813166666666667
CAND_0146,28.0785,22.707666666666668,23.721833333333333,21.878,20.759166666666665,19.61616666666667,17.682666666666666,12.1525,18.043333333333333,10.459333333333332,8.2875,7.328166666666666,4.297333333333333,12.636500000000002,17.1065,17.669833333333333,15.563166666666666,12.410333333333334,8.406833333333333,19.309833333333334,19.17083333333333,12.91,19.261166666666668,25.655666666666665
CAND_0147,28.052666666666667,22.681833333333334,23.696,21.85216666666667,20.73333333333333,19.590333333333334,17.656833333333335,12.126666666666669,18.0175,11.055333333333332,8.045666666666667,8.261666666666667,4.744,12.610666666666669,17.080666666666666,17.644000000000002,15.537333333333333,12.857,9.340333333333332,19.756500000000003,20.104333333333333,13.843666666666667,20.194666666666667,26.58933333333333
CAND_0148,28.05666666666667,22.68583333333333,23.7,21.856166666666663,20.73733333333333,19.59433333333333,17.661,12.130666666666666,18.0215,11.059333333333331,7.985666666666666,8.265666666666666,4.75,12.614666666666666,17.084666666666667,17.648000000000003,15.541333333333334,12.863,9.3445,19.7625,20.10833333333333,13.847666666666669,20.198666666666668,26.59333333333333
CAND_0149,27.7185,22.347666666666665,23.361833333333333,21.518,20.399166666666662,19.256166666666665,17.32283333333333,11.7925,17.683333333333334,9.7325,7.927499999999999,6.005166666666667,5.881,12.2765,16.7465,17.309833333333334,15.203333333333337,12.873666666666669,7.083833333333333,18.876166666666663,17.84783333333333,11.587,17.938166666666667,24.332833333333333
CAND_0150,31.960166666666662,26.8855,27.8995,25.076,24.937,22.814166666666665,21.8605,16.330333333333336,22.221166666666665,13.057833333333331,14.335,9.438,6.927333333333333,15.8345,20.3045,20.867833333333333,18.761333333333333,7.242999999999999,6.161666666666666,14.1425,15.852333333333332,9.591666666666669,18.418666666666663,24.813333333333333
CAND_0151,28.534666666666663,23.163833333333333,24.178,22.334166666666665,21.215333333333334,20.072333333333333,18.13883333333333,12.608666666666666,18.4995,11.569,7.977333333333333,8.696,4.843500000000001,13.092666666666666,17.562666666666665,18.126,16.019333333333332,12.9565,9.774666666666668,19.856,20.538666666666664,14.277833333333332,20.629,27.023666666666667
CAND_0152,28.272166666666667,22.901333333333334,23.915333333333333,21.92533333333333,20.95283333333333,19.66333333333333,17.87633333333333,12.346166666666669,18.236833333333333,9.907,8.481166666666667,6.008833333333333,5.018166666666667,12.624333333333334,17.153833333333335,17.717166666666667,15.6105,12.800999999999998,7.011166666666667,18.8035,17.775166666666667,11.514333333333331,17.94183333333333,24.3365
CAND_0153,29.22433333333333,23.8535,24.867666666666665,23.023833333333336,21.905,20.762,18.8285,13.298333333333334,19.189166666666665,11.364666666666666,9.409666666666668,7.4665,3.5165,13.782333333333334,18.252333333333336,18.81566666666667,16.709,11.6295,8.468833333333333,18.529,19.232666666666667,12.972,19.3995,25.79416666666667
CAND_0154,22.512833333333333,17.142,18.156,16.315166666666666,15.1935,14.147,12.117,6.586666666666667,12.4775,8.118500000000001,2.000833333333333,13.0925,12.852833333333333,11.0415,15.511500000000002,16.074833333333334,13.968333333333334,20.006,13.2635,25.05583333333333,24.0275,17.766666666666666,19.48733333333333,25.882
CAND_0155,21.478166666666667,16.107333333333333,17.1215,15.280666666666669,14.158833333333332,13.112333333333334,11.0825,5.5521666666666665,11.443,7.0840000000000005,1.3198333333333332,11.909,11.669333333333332,10.007,14.477,15.040333333333333,12.933833333333332,18.8225,12.08,23.872333333333334,22.844,16.583166666666667,18.45283333333333,24.8475
CAND_0156,21.2615,15.890666666666668,16.904666666666667,15.063833333333331,13.942166666666669,12.895666666666669,10.865666666666668,5.3355,11.226333333333336,6.867166666666666,1.32,11.909333333333333,11.669666666666666,9.790333333333333,14.260333333333334,14.823666666666666,12.717,18.82283333333333,12.080333333333334,23.872666666666664,22.84416666666667,16.5835,18.236,24.630666666666663
CAND_0157,21.44483333333333,16.074166666666667,17.088166666666666,15.247333333333334,14.1255,13.079,11.049166666666668,5.518833333333333,11.409666666666668,7.050666666666667,1.5034999999999998,12.092666666666666,11.853,9.973666666666666,14.443666666666669,15.007,12.9005,19.006166666666665,12.263666666666667,24.056,23.0275,16.766833333333334,18.419500000000003,24.814166666666665
CAND_0158,21.475,16.409833333333335,17.424,14.590833333333334,14.461333333333332,13.414833333333332,11.384833333333336,5.854666666666666,11.7455,7.386333333333334,2.625833333333333,12.7815,13.0035,10.309500000000002,14.7795,15.342833333333337,13.236166666666666,19.695,12.9525,24.744833333333336,23.71633333333333,17.455666666666666,18.755166666666664,25.149833333333333
CAND_0159,24.076833333333333,18.706,19.72,17.879166666666666,16.7575,15.711,13.681,8.150833333333333,14.041666666666666,7.975,3.917,9.709833333333334,9.470166666666668,9.4695,13.9395,14.502833333333331,12.396166666666666,16.623166666666666,9.880666666666666,21.673,20.64466666666667,14.383833333333332,17.915166666666668,24.309833333333334
CAND_0160,21.069166666666668,15.698333333333332,16.712333333333333,14.8715,13.749833333333331,12.703333333333337,10.673333333333334,5.143166666666667,11.033833333333332,6.674833333333334,2.3746666666666667,12.069833333333332,12.214833333333331,9.597833333333334,14.068,14.631166666666669,12.524666666666668,18.98333333333333,12.240833333333336,24.033166666666663,23.00483333333333,16.744,18.043666666666663,24.438333333333333
CAND_0161,24.51516666666667,19.144333333333336,20.15833333333333,18.26033333333333,17.195666666666668,16.149333333333335,14.119333333333334,8.589,14.479833333333334,10.120833333333334,2.491333333333333,14.134166666666664,13.8945,12.6125,17.082666666666668,17.645833333333332,15.539333333333332,21.047666666666665,14.305166666666668,26.0975,25.069166666666668,18.808333333333334,21.058333333333334,27.453
CAND_0162,21.423333333333336,16.0525,17.066666666666666,15.225666666666664,14.104,13.0575,11.027666666666669,5.497333333333333,11.388166666666669,7.029,1.909,11.401,11.161333333333332,9.879333333333332,14.349333333333334,14.912666666666668,12.806,18.3145,11.572,23.36433333333333,22.335833333333333,16.16559396629527,18.325,24.71966666666667
CAND_0163,21.6065,17.506833333333336,18.52083333333333,14.722333333333331,15.558333333333334,14.511833333333334,12.481833333333332,6.951666666666667,12.042833333333334,8.624500000000001,4.024166666666667,14.019666666666666,15.173,11.547666666666666,16.017666666666667,16.581,14.474333333333334,20.93316666666667,14.190666666666669,25.983,24.9545,18.69383333333333,19.99333333333333,26.388166666666667
CAND_0164,21.289166666666667,15.918333333333331,16.9325,15.091666666666669,13.97,12.9235,10.8935,5.363166666666667,11.254,6.895,1.83,12.011333333333331,11.771666666666668,9.818,14.288,14.851333333333336,12.744833333333334,18.924666666666667,12.182166666666664,23.9745,22.946166666666667,16.6855,18.26383333333333,24.6585
CAND_0165,21.3955,17.295833333333334,18.309833333333334,14.511166666666666,15.347333333333331,14.300833333333332,12.270833333333334,6.7405,11.831666666666669,8.4135,3.813,13.808666666666666,14.961833333333336,11.336666666666668,15.806666666666668,16.369833333333336,14.263333333333332,20.722,13.9795,25.771833333333333,24.7435,18.482666666666667,19.782333333333334,26.177
CAND_0166,21.160500000000003,15.789666666666667,16.80366666666667,14.962833333333332,13.841166666666668,12.794666666666666,10.764666666666669,5.2345,11.125333333333334,6.766166666666667,2.436333333333333,12.161166666666666,12.276666666666667,9.689166666666669,14.159333333333333,14.7225,12.616,19.074666666666666,12.332166666666666,24.1245,23.096166666666665,16.835333333333335,18.135,24.529666666666667
CAND_0167,31.3005,25.32772855990093,27.995166666666663,27.88883333333333,25.0325,21.94833333333333,21.956,21.406333333333336,24.273833333333336,17.146333333333335,22.125333333333334,18.2225,24.87366666666667,15.3135,15.713,17.067166666666665,8.869166666666667,26.03383333333333,19.291166666666665,31.083666666666662,30.055166666666665,23.794500000000003,7.648666666666667,5.6695
CAND_0168,20.970166666666668,15.8955,16.9095,14.086,13.947,11.658833333333332,10.8705,5.340333333333334,11.231,2.9325,7.1525,9.833166666666669,12.642833333333334,7.361166666666667,11.831166666666666,12.3945,10.288,16.746666666666666,10.920630360373776,21.7965,21.355582845021576,16.04495693035743,15.807,22.201666666666664
CAND_0169,20.664166666666667,15.5895,16.6035,13.78,13.641,11.518166666666668,10.5645,5.0343333333333335,10.925,3.8296666666666654,6.846500000000001,9.224666666666668,12.034333333333333,6.752666666666667,11.222833333333334,11.786,9.6795,16.138166666666667,10.928950147546175,21.188,21.349693466551333,16.047796260784285,15.1985,21.593166666666665
CAND_0170,21.97433333333333,16.679666666666666,17.693833333333334,15.090166666666669,14.731166666666669,11.9785,11.654666666666666,6.344333333333334,12.235166666666666,5.4446666666666665,8.156666666666666,10.839666666666666,13.649333333333336,8.367666666666667,12.837666666666667,13.401,11.2945,17.75316666666667,11.313383939048865,22.803,21.7745,16.431537424400172,16.813499999999998,23.208166666666667
CAND_0171,21.0325,15.8175,16.8315,14.148333333333332,13.869,11.116166666666668,10.7925,5.402666666666667,11.2935,3.4146666666666667,7.215,9.8955,12.705166666666663,7.423500000000001,11.893666666666666,12.456833333333332,10.350333333333332,16.809,11.155489386933379,21.858833333333333,21.586390212169448,16.27850396853379,15.869333333333334,22.264
CAND_0172,35.293,30.21833333333333,31.232333333333333,28.40883333333333,28.26983333333333,26.146833333333333,25.19333333333333,19.663166666666665,25.553833333333333,16.3905,19.055333333333333,13.033333333333331,16.940166666666666,16.889833333333332,23.63733333333333,24.200666666666667,20.771166666666662,12.566,9.506166666666669,17.615833333333335,16.587333333333333,10.326666666666666,18.2185,24.613166666666665
CAND_0173,23.153,17.78216666666667,18.796166666666668,16.955333333333336,15.833666666666666,14.787166666666668,12.757166666666668,7.227,13.117833333333332,7.894833333333334,3.146,10.910833333333333,10.671166666666666,9.389166666666666,13.859166666666663,14.4225,12.316,17.824333333333335,11.081833333333332,22.874166666666667,21.845666666666663,15.585,17.834999999999997,24.229666666666667
CAND_0174,22.541666666666668,17.170833333333334,18.185,16.344166666666666,15.222333333333331,14.175833333333332,12.146,6.615666666666667,12.5065,7.2835,2.8143333333333334,10.299666666666669,10.059833333333334,8.777833333333332,13.248,13.811166666666669,11.704666666666666,17.213,10.4705,22.262833333333333,21.2345,15.108097914941963,17.223666666666666,23.61833333333333
CAND_0175,23.134833333333333,17.764,18.778166666666667,16.937166666666666,15.815499999999998,14.769,12.739,7.208833333333333,13.099666666666668,7.5115,2.53,10.373333333333331,10.127166666666666,9.005833333333333,13.475833333333332,14.039166666666668,11.932666666666668,17.28666666666667,10.544166666666666,22.3365,21.30816666666667,15.047333333333334,17.451666666666664,23.84633333333333
CAND_0176,24.0595,18.688666666666663,19.70283333333333,17.861833333333333,16.740166666666667,15.693666666666669,13.663666666666668,8.1335,14.024333333333336,8.875833333333333,3.4546666666666668,11.737666666666666,11.4915,10.370166666666668,14.840333333333332,15.4035,13.297,18.651,11.908666666666669,23.701,22.6725,16.411833333333334,18.816,25.21066666666667
CAND_0177,23.026333333333334,17.6555,18.669500000000003,16.828666666666667,15.707,14.6605,12.6305,7.100333333333333,12.991166666666668,7.768166666666667,3.019333333333333,10.784166666666666,10.5445,9.2625,13.7325,14.295833333333333,12.189333333333334,17.697666666666667,10.955166666666663,22.7475,21.719,15.458333333333334,17.708333333333332,24.103
CAND_0178,24.231,18.860166666666665,19.874166666666667,18.03333333333333,16.91166666666667,15.865166666666664,13.835166666666668,8.305,14.195666666666666,9.665166666666666,3.5276666666666667,12.527,12.281,11.159666666666668,15.629666666666669,16.193,14.086333333333332,19.4405,12.698,24.490333333333336,23.46183333333333,17.201166666666666,19.60533333333333,26.0
CAND_0179,32.824666666666666,27.471,28.485,25.9405,25.5225,23.67866666666667,22.446,16.915833333333335,22.806500000000003,13.922333333333334,13.050833333333332,9.5065,3.2808333333333333,16.699,21.169,21.732333333333333,19.625833333333333,8.973166666666666,8.545833333333333,15.872666666666667,19.008666666666667,12.748,20.326166666666666,26.72083333333333
CAND_0180,33.791000000000004,28.420166666666667,29.43433333333333,27.0385,26.471666666666668,24.776666666666664,23.395166666666668,17.865000000000002,23.75583333333333,15.020333333333332,14.0,10.6045,4.230166666666666,17.797,22.267,22.83033333333333,20.72383333333333,9.148833333333332,9.271,16.048333333333332,19.3735,13.112833333333333,21.05133333333333,27.446
CAND_0181,33.074666666666666,28.0,29.014,26.1905,26.0515,23.92866666666667,22.975,17.444833333333335,23.33566666666667,14.172166666666667,16.837,10.815166666666666,9.6955,16.949,21.419,21.982333333333333,19.875666666666667,2.4465,7.287833333333333,9.346,13.005166666666666,6.7445,20.40683333333333,26.8015
CAND_0182,33.523,28.15216666666667,29.166166666666665,26.7705,26.203666666666667,24.508666666666667,23.127166666666668,17.596999999999998,23.48783333333333,14.752166666666666,13.732,10.3365,3.9621666666666666,17.529,21.999,22.56233333333333,20.455666666666666,8.880833333333333,9.002833333333333,15.780333333333337,19.1055,12.844833333333334,20.78333333333333,27.178
CAND_0183,32.11783333333333,26.747,27.761166666666668,25.365333333333336,24.7985,23.1035,21.722,16.19183333333333,22.082666666666668,13.347166666666668,12.326833333333331,8.931333333333333,2.557,16.123833333333334,20.593833333333336,21.15716666666667,19.050666666666665,9.460333333333333,8.249166666666666,16.359833333333334,19.013166666666667,12.752333333333333,20.029666666666667,26.424333333333333
CAND_0184,32.37433333333333,27.03983333333333,28.053833333333333,25.490166666666667,25.09133333333333,23.228166666666667,22.01483333333333,16.484666666666666,22.375333333333334,13.471833333333333,12.619666666666664,9.056166666666666,3.530666666666667,16.248666666666665,20.718666666666664,21.282,19.17533333333333,8.016333333333334,7.949333333333333,14.915833333333332,18.05183333333333,11.791166666666667,19.72983333333333,26.1245
CAND_0185,32.80233333333334,27.431500000000003,28.4455,26.049666666666667,25.48283333333333,23.78783333333333,22.4065,16.876166666666666,22.767,14.0315,13.011166666666666,9.615833333333336,3.241333333333333,16.80816666666667,21.278166666666667,21.8415,19.735,9.254,8.933666666666666,16.1535,19.28966666666667,13.028833333333331,20.714,27.108666666666668
CAND_0186,34.07983333333333,28.884166666666665,29.89816666666667,27.1955,26.93566666666667,24.933666666666667,23.859166666666667,18.32883333333333,24.21966666666667,15.177333333333332,14.464,11.0685,4.694,17.954,22.424166666666668,22.98733333333333,20.88083333333333,8.447666666666667,8.757666666666667,15.347166666666668,18.860333333333333,12.599666666666668,20.538166666666665,26.93283333333333
CAND_0187,33.6095,28.238666666666667,29.25283333333333,26.857000000000003,26.290333333333333,24.595166666666668,23.213833333333334,17.6835,23.57433333333333,14.838833333333334,13.8185,10.423166666666669,4.048666666666667,17.6155,22.08566666666667,22.648833333333336,20.54233333333333,8.893166666666668,9.0895,15.792666666666666,19.192,12.931333333333331,20.87,27.264666666666667
CAND_0188,31.912333333333333,26.5415,27.5555,25.35216666666667,24.593,23.090333333333334,21.5165,15.986333333333333,21.877166666666668,13.333833333333333,12.121333333333332,8.918166666666668,2.543833333333333,16.110666666666667,20.580666666666666,21.144,19.037333333333333,10.687333333333331,8.933666666666666,17.586833333333335,19.6975,13.436833333333334,20.629,27.023666666666667
CAND_0189,32.77633333333333,27.701666666666664,28.715666666666667,25.892166666666665,25.75316666666667,23.630166666666664,22.676666666666662,17.1465,23.037166666666668,13.873833333333332,16.3995,10.516666666666667,8.5335,16.650666666666666,21.12066666666667,21.684,19.57733333333333,4.507499999999999,6.916166666666667,11.407,13.939833333333333,7.679,20.035166666666665,26.42983333333333
CAND_0190,34.223,28.85216666666667,29.866333333333333,27.4705,26.903666666666663,25.208666666666662,23.82733333333333,18.297,24.187833333333334,15.452333333333334,14.432,11.0365,4.662166666666667,18.229,22.699,23.26233333333333,21.15583333333333,9.270166666666666,9.580333333333334,16.169666666666664,19.68283333333333,13.422166666666667,21.360833333333336,27.755333333333333
CAND_0191,32.995666666666665,27.64183333333333,28.65583333333333,26.1115,25.69333333333333,23.8495,22.61683333333333,17.086666666666666,22.977500000000003,14.093166666666669,13.221666666666666,9.6775,3.451833333333333,16.869833333333336,21.34,21.903166666666667,19.796666666666667,9.144,8.716666666666667,16.0435,19.179666666666662,12.918833333333334,20.497166666666665,26.89183333333333
CAND_0192,32.708333333333336,27.3375,28.351666666666667,26.3695,25.389,24.1075,22.312666666666665,16.782333333333334,22.673166666666667,14.351166666666668,12.917333333333334,10.453,4.522166666666666,17.068499999999997,21.598000000000003,22.16133333333333,20.054666666666662,12.665833333333332,10.912,19.56533333333333,21.676,15.415166666666666,22.386000000000003,28.780666666666665
CAND_0193,24.98783333333333,19.617,20.631,18.787333333333333,17.668499999999998,16.5255,14.592,9.061833333333334,14.952666666666666,8.051333333333334,4.721666666666667,8.176833333333333,7.937166666666667,9.545833333333333,14.015833333333337,14.579166666666667,12.4725,15.090333333333332,8.347833333333334,20.14016666666667,19.111666666666668,13.012346784299217,17.9915,24.386333333333333
CAND_0194,24.64,19.269166666666667,20.283166666666663,18.44233333333333,17.320666666666668,16.274166666666666,14.244166666666668,8.714,14.604833333333334,8.126833333333334,4.8685,10.263333333333332,10.023666666666664,9.621333333333332,14.091333333333331,14.6545,12.548,17.17683333333333,10.434333333333331,22.226666666666667,21.19816666666667,14.9375,18.067,24.461666666666662
CAND_0195,24.705166666666667,19.334333333333333,20.348333333333336,18.5075,17.385833333333334,16.339333333333332,14.309333333333331,8.779166666666667,14.67,8.603333333333333,4.196666666666667,10.1275,9.887833333333331,10.097833333333334,14.567833333333336,15.131166666666669,13.0245,17.041,10.2985,22.09083333333333,21.06233333333333,14.801666666666668,18.5435,24.938166666666667
CAND_0196,24.689666666666668,19.31883333333333,20.332833333333333,18.492,17.370333333333335,16.323833333333333,14.293833333333334,8.763499999999999,14.654333333333334,8.233166666666667,4.918,10.271666666666668,10.032,9.727666666666666,14.197666666666668,14.761,12.654333333333334,17.185166666666664,10.442666666666666,22.235,21.2065,14.945833333333333,18.1735,24.568
CAND_0197,24.62316666666667,19.252333333333336,20.2665,18.425666666666665,17.303833333333333,16.257333333333335,14.2275,8.697166666666668,14.588,7.960333333333334,4.832166666666667,8.085833333333333,7.846166666666666,9.454833333333331,13.924833333333334,14.488,12.3815,14.999333333333334,8.256833333333335,20.049166666666668,19.020666666666667,12.981270054984961,17.9005,24.295166666666667
CAND_0198,23.88883333333333,18.518,19.53216666666667,17.691166666666668,16.569499999999998,15.523,13.493,7.962833333333333,13.853666666666667,7.787000000000001,4.117333333333333,9.050333333333333,8.810666666666666,9.2815,13.7515,14.314833333333333,12.208166666666669,15.963833333333334,9.221333333333332,21.013666666666666,19.985166666666665,13.873114866072756,17.72716666666667,24.12183333333333
CAND_0199,25.01483333333333,19.644,20.658,18.817166666666665,17.6955,16.649,14.619,9.088833333333334,14.979666666666668,8.903666666666668,4.41,9.029166666666669,8.7895,10.398,14.868166666666667,15.431333333333331,13.324833333333334,15.942666666666666,9.200166666666666,20.9925,19.964,13.703333333333337,18.843833333333336,25.2385
CAND_0200,23.21833333333333,17.8475,18.861666666666668,17.020833333333332,15.899,14.8525,12.822666666666668,7.292333333333334,13.183166666666668,7.468999999999999,3.491,10.647666666666668,10.818666666666669,8.963333333333333,13.4335,13.996666666666666,11.890166666666666,17.56116666666667,10.818666666666669,22.611,21.5825,15.321833333333332,17.409166666666668,23.803833333333333
CAND_0201,24.78216666666667,19.41133333333333,20.4255,18.5845,17.462833333333332,16.416333333333334,14.386333333333331,8.856166666666667,14.747000000000002,8.680333333333333,4.507000000000001,9.469,9.229333333333331,10.174833333333334,14.644833333333334,15.208166666666669,13.1015,16.3825,9.64,21.432333333333336,20.404,14.143166666666668,18.6205,25.01516666666667
CAND_0202,23.65033333333333,18.2795,19.2935,17.45266666666667,16.331,15.2845,13.2545,7.724166666666666,13.615,7.548500000000001,3.878666666666666,9.263,9.023333333333332,9.042833333333334,13.513,14.076166666666667,11.969666666666663,16.176333333333336,9.433833333333332,21.226166666666664,20.19783333333333,13.937,17.488666666666667,23.883333333333333
CAND_0203,23.590666666666667,18.219833333333334,19.234,17.393166666666666,16.271333333333335,15.224833333333333,13.195,7.664666666666666,13.5555,7.489,3.819166666666667,9.203333333333337,8.963666666666667,8.983333333333333,13.453333333333337,14.016666666666667,11.91,16.116833333333332,9.374333333333334,21.166666666666668,20.13833333333333,13.8775,17.429166666666667,23.823833333333333
CAND_0204,23.9235,18.848666666666663,19.86283333333333,17.039166666666667,16.900166666666667,14.777333333333331,13.823833333333331,8.2935,14.184333333333331,6.303333333333333,7.685833333333333,9.736333333333333,12.342,7.440333333333333,11.910333333333334,12.473666666666666,10.367,16.649833333333333,9.907333333333334,21.699666666666666,20.671166666666668,14.4105,15.886,22.280666666666665
